Date,Close
2007-05-31,39.26
2007-06-01,38.78
2007-06-04,36.21
2007-06-05,36.77
2007-06-06,36.36
2007-06-07,35.11
2007-06-08,36.07
2007-06-11,35.4
2007-06-12,34.6
2007-06-13,35.03
2007-06-14,35.79
2007-06-15,35.76
2007-06-18,35.33
2007-06-19,37.93
2007-06-20,38.67
2007-06-21,39.35
2007-06-22,39.37
2007-06-25,38.96
2007-06-26,38.61
2007-06-27,38.95
2007-06-28,40.63
2007-06-29,40.59
2007-07-02,41.13
2007-07-03,42.1
2007-07-05,44.2
2007-07-06,44.94
2007-07-09,44.86
2007-07-10,43.64
2007-07-11,42.94
2007-07-12,43.06
2007-07-13,43.08
2007-07-16,44.5
2007-07-17,45.77
2007-07-18,47.28
2007-07-19,46.93
2007-07-20,47.18
2007-07-23,47.24
2007-07-24,49.23
2007-07-25,48.22
2007-07-26,46.56
2007-07-27,45.55
2007-07-30,45.3
2007-07-31,44.14
2007-08-01,44.44
2007-08-02,45.64
2007-08-03,44.81
2007-08-06,43.48
2007-08-07,43.45
2007-08-08,46.12
2007-08-09,43.82
2007-08-10,42.63
2007-08-13,42.46
2007-08-14,41.67
2007-08-15,38.12
2007-08-16,38.56
2007-08-17,40.64
2007-08-20,40.44
2007-08-21,42.84
2007-08-22,43.83
2007-08-23,43.71
2007-08-24,45.51
2007-08-27,44.24
2007-08-28,43.8
2007-08-29,45.31
2007-08-30,46.09
2007-08-31,47.47
2007-09-04,47.85
2007-09-05,46.95
2007-09-06,45.89
2007-09-07,44.68
2007-09-10,44.65
2007-09-11,45.71
2007-09-12,44.2
2007-09-13,45.02
2007-09-14,45.86
2007-09-17,44.89
2007-09-18,46.12
2007-09-19,47.79
2007-09-20,46.83
2007-09-21,46.01
2007-09-24,43.23
2007-09-25,44.11
2007-09-26,45.77
2007-09-27,45.77
2007-09-28,46.53
2007-10-01,47.78
2007-10-02,48.79
2007-10-03,48.26
2007-10-04,47.11
2007-10-05,48.4
2007-10-08,48.6
2007-10-09,49.04
2007-10-10,48.7
2007-10-11,47.61
2007-10-12,47.82
2007-10-15,46.58
2007-10-16,47.79
2007-10-17,49.66
2007-10-18,49.03
2007-10-19,47.87
2007-10-22,48.13
2007-10-23,51.49
2007-10-24,50.27
2007-10-25,48.61
2007-10-26,47.28
2007-10-29,46.62
2007-10-30,48.18
2007-10-31,47.9
2007-11-01,47.08
2007-11-02,45.53
2007-11-05,45.33
2007-11-06,43.48
2007-11-07,42.01
2007-11-08,41.44
2007-11-09,40.31
2007-11-12,41.02
2007-11-13,43.5
2007-11-14,44.17
2007-11-15,43.26
2007-11-16,42.91
2007-11-19,40.76
2007-11-20,38.19
2007-11-21,39.0
2007-11-23,40.23
2007-11-26,39.78
2007-11-27,40.61
2007-11-28,41.5
2007-11-29,40.12
2007-11-30,40.94
2007-12-03,39.81
2007-12-04,39.98
2007-12-05,40.13
2007-12-06,40.63
2007-12-07,42.39
2007-12-10,41.93
2007-12-11,38.99
2007-12-12,36.48
2007-12-13,36.56
2007-12-14,36.77
2007-12-17,34.81
2007-12-18,34.62
2007-12-19,36.5
2007-12-20,35.54
2007-12-21,35.75
2007-12-24,36.97
2007-12-26,36.13
2007-12-27,34.8
2007-12-28,34.49
2007-12-31,35.66
2008-01-02,31.99
2008-01-03,31.75
2008-01-04,33.15
2008-01-07,29.18
2008-01-08,24.39
2008-01-09,26.03
2008-01-10,32.19
2008-01-11,32.07
2008-01-14,32.93
2008-01-15,34.57
2008-01-16,34.64
2008-01-17,33.42
2008-01-18,32.94
2008-01-22,31.87
2008-01-23,36.41
2008-01-24,34.47
2008-01-25,34.87
2008-01-28,35.63
2008-01-29,35.67
2008-01-30,36.0
2008-01-31,37.95
2008-02-01,41.14
2008-02-04,38.58
2008-02-05,36.66
2008-02-06,37.67
2008-02-07,39.55
2008-02-08,39.96
2008-02-11,40.11
2008-02-12,38.83
2008-02-13,38.59
2008-02-14,37.03
2008-02-15,37.35
2008-02-19,35.81
2008-02-20,37.14
2008-02-21,35.91
2008-02-22,35.49
2008-02-25,35.25
2008-02-26,34.95
2008-02-27,33.23
2008-02-28,31.94
2008-02-29,30.3
2008-03-03,29.34
2008-03-04,28.4
2008-03-05,30.17
2008-03-06,28.31
2008-03-07,28.09
2008-03-10,26.49
2008-03-11,26.83
2008-03-12,24.29
2008-03-13,24.05
2008-03-14,22.68
2008-03-17,20.91
2008-03-18,22.57
2008-03-19,23.18
2008-03-20,23.17
2008-03-24,23.64
2008-03-25,24.13
2008-03-26,21.99
2008-03-27,21.25
2008-03-28,21.19
2008-03-31,21.53
2008-04-01,23.13
2008-04-02,22.04
2008-04-03,21.79
2008-04-04,21.2
2008-04-07,22.18
2008-04-08,22.73
2008-04-09,21.16
2008-04-10,22.4
2008-04-11,22.9
2008-04-14,23.61
2008-04-15,22.32
2008-04-16,22.86
2008-04-17,22.4
2008-04-18,22.85
2008-04-21,21.43
2008-04-22,13.55
2008-04-23,13.95
2008-04-24,15.4
2008-04-25,15.21
2008-04-28,14.81
2008-04-29,14.93
2008-04-30,14.9
2008-05-01,16.1
2008-05-02,15.89
2008-05-05,15.0
2008-05-06,14.15
2008-05-07,13.82
2008-05-08,13.54
2008-05-09,13.71
2008-05-12,14.0
2008-05-13,13.71
2008-05-14,14.17
2008-05-15,14.38
2008-05-16,13.81
2008-05-19,12.42
2008-05-20,11.56
2008-05-21,8.15
2008-05-22,8.15
2008-05-23,7.52
2008-05-27,8.18
2008-05-28,7.91
2008-05-29,8.39
2008-05-30,8.54
2008-06-02,7.88
2008-06-03,8.53
2008-06-04,9.14
2008-06-05,10.11
2008-06-06,8.64
2008-06-09,8.28
2008-06-10,8.25
2008-06-11,7.22
2008-06-12,6.31
2008-06-13,6.86
2008-06-16,7.19
2008-06-17,7.0
2008-06-18,6.55
2008-06-19,8.11
2008-06-20,7.16
2008-06-23,6.09
2008-06-24,6.01
2008-06-25,5.75
2008-06-26,5.56
2008-06-27,5.56
2008-06-30,5.22
2008-07-01,4.6
2008-07-02,4.01
2008-07-03,3.86
2008-07-07,4.19
2008-07-08,4.75
2008-07-09,4.41
2008-07-10,4.17
2008-07-11,3.63
2008-07-14,3.43
2008-07-15,3.13
2008-07-16,4.43
2008-07-17,5.07
2008-07-18,5.45
2008-07-21,4.99
2008-07-22,8.41
2008-07-23,9.35
2008-07-24,7.45
2008-07-25,7.65
2008-07-28,7.01
2008-07-29,8.51
2008-07-30,7.9
2008-07-31,8.31
2008-08-01,8.2
2008-08-04,8.93
2008-08-05,10.24
2008-08-06,10.1
2008-08-07,9.61
2008-08-08,11.13
2008-08-11,12.27
2008-08-12,13.3
2008-08-13,12.06
2008-08-14,12.68
2008-08-15,14.18
2008-08-18,14.94
2008-08-19,13.57
2008-08-20,12.4
2008-08-21,11.33
2008-08-22,12.72
2008-08-25,12.17
2008-08-26,11.15
2008-08-27,9.88
2008-08-28,11.0
2008-08-29,11.11
2008-09-02,12.41
2008-09-03,12.56
2008-09-04,11.92
2008-09-05,12.3
2008-09-08,10.92
2008-09-09,10.6
2008-09-10,9.97
2008-09-11,11.12
2008-09-12,11.36
2008-09-15,12.36
2008-09-16,14.02
2008-09-17,12.53
2008-09-18,12.91
2008-09-19,13.24
2008-09-22,11.8
2008-09-23,11.8
2008-09-24,10.35
2008-09-25,9.96
2008-09-26,9.15
2008-09-29,8.33
2008-09-30,8.79
2008-10-01,9.52
2008-10-02,9.11
2008-10-03,8.11
2008-10-06,6.7
2008-10-07,5.02
2008-10-08,5.4
2008-10-09,5.35
2008-10-10,6.02
2008-10-13,7.0
2008-10-14,7.13
2008-10-15,7.35
2008-10-16,10.3
2008-10-17,12.28
2008-10-20,12.67
2008-10-21,13.8
2008-10-22,14.65
2008-10-23,12.51
2008-10-24,11.95
2008-10-27,11.4
2008-10-28,12.76
2008-10-29,11.0
2008-10-30,13.18
2008-10-31,14.56
2008-11-03,16.59
2008-11-04,15.48
2008-11-05,14.46
2008-11-06,14.27
2008-11-07,13.98
2008-11-10,13.34
2008-11-11,12.83
2008-11-12,9.33
2008-11-13,11.0
2008-11-14,10.15
2008-11-17,10.69
2008-11-18,11.03
2008-11-19,8.56
2008-11-20,7.53
2008-11-21,7.67
2008-11-24,8.85
2008-11-25,11.04
2008-11-26,11.03
2008-11-28,11.25
2008-12-01,8.94
2008-12-02,9.64
2008-12-03,9.92
2008-12-04,10.43
2008-12-05,11.76
2008-12-08,12.1
2008-12-09,10.52
2008-12-10,10.36
2008-12-11,9.43
2008-12-12,9.94
2008-12-15,9.52
2008-12-16,10.22
2008-12-17,10.6
2008-12-18,11.01
2008-12-19,11.09
2008-12-22,10.67
2008-12-23,10.37
2008-12-24,10.58
2008-12-26,10.52
2008-12-29,10.57
2008-12-30,10.74
2008-12-31,11.02
2009-01-02,11.87
2009-01-05,11.45
2009-01-06,12.06
2009-01-07,12.06
2009-01-08,12.77
2009-01-09,12.24
2009-01-12,11.65
2009-01-13,11.04
2009-01-14,10.27
2009-01-15,11.14
2009-01-16,11.95
2009-01-20,11.62
2009-01-21,10.91
2009-01-22,11.45
2009-01-23,11.83
2009-01-26,12.11
2009-01-27,11.04
2009-01-28,11.72
2009-01-29,10.5
2009-01-30,9.44
2009-02-02,9.08
2009-02-03,8.97
2009-02-04,8.54
2009-02-05,8.58
2009-02-06,8.94
2009-02-09,8.89
2009-02-10,8.23
2009-02-11,7.53
2009-02-12,7.87
2009-02-13,7.99
2009-02-17,7.47
2009-02-18,6.36
2009-02-19,6.07
2009-02-20,5.42
2009-02-23,6.48
2009-02-24,6.72
2009-02-25,6.3
2009-02-26,5.99
2009-02-27,4.91
2009-03-02,4.26
2009-03-03,3.94
2009-03-04,4.22
2009-03-05,3.66
2009-03-06,3.94
2009-03-09,3.84
2009-03-10,4.5
2009-03-11,5.1
2009-03-12,5.59
2009-03-13,6.07
2009-03-16,5.44
2009-03-17,5.78
2009-03-18,6.02
2009-03-19,5.19
2009-03-20,4.48
2009-03-23,4.79
2009-03-24,4.55
2009-03-25,4.76
2009-03-26,5.4
2009-03-27,5.02
2009-03-30,4.5
2009-03-31,4.48
2009-04-01,4.86
2009-04-02,5.28
2009-04-03,5.29
2009-04-06,5.86
2009-04-07,5.47
2009-04-08,5.7
2009-04-09,6.56
2009-04-13,6.76
2009-04-14,6.05
2009-04-15,6.56
2009-04-16,6.47
2009-04-17,6.45
2009-04-20,5.87
2009-04-21,6.63
2009-04-22,6.18
2009-04-23,6.39
2009-04-24,6.42
2009-04-27,5.5
2009-04-28,5.05
2009-04-29,5.18
2009-04-30,4.92
2009-05-01,5.16
2009-05-04,5.61
2009-05-05,6.22
2009-05-06,6.02
2009-05-07,5.57
2009-05-08,5.57
2009-05-11,5.51
2009-05-12,5.25
2009-05-13,4.83
2009-05-14,4.92
2009-05-15,4.76
2009-05-18,5.1
2009-05-19,5.14
2009-05-20,5.0
2009-05-21,4.89
2009-05-22,4.87
2009-05-26,4.91
2009-05-27,4.53
2009-05-28,4.39
2009-05-29,4.65
2009-06-01,4.97
2009-06-02,5.27
2009-06-03,5.29
2009-06-04,5.12
2009-06-05,5.04
2009-06-08,4.65
2009-06-09,4.66
2009-06-10,4.37
2009-06-11,4.12
2009-06-12,3.83
2009-06-15,3.73
2009-06-16,3.82
2009-06-17,3.98
2009-06-18,3.82
2009-06-19,3.85
2009-06-22,3.57
2009-06-23,3.2
2009-06-24,3.17
2009-06-25,3.57
2009-06-26,3.48
2009-06-29,3.47
2009-06-30,3.19
2009-07-01,3.29
2009-07-02,3.31
2009-07-06,3.34
2009-07-07,3.26
2009-07-08,3.25
2009-07-09,3.18
2009-07-10,3.26
2009-07-13,3.31
2009-07-14,3.27
2009-07-15,3.47
2009-07-16,3.49
2009-07-17,3.39
2009-07-20,3.51
2009-07-21,3.72
2009-07-22,3.36
2009-07-23,3.44
2009-07-24,3.79
2009-07-27,3.72
2009-07-28,3.96
2009-07-29,4.16
2009-07-30,4.13
2009-07-31,4.12
2009-08-03,4.21
2009-08-04,5.0
2009-08-05,5.92
2009-08-06,5.85
2009-08-07,6.04
2009-08-10,5.97
2009-08-11,5.71
2009-08-12,5.83
2009-08-13,6.31
2009-08-14,6.15
2009-08-17,5.63
2009-08-18,5.77
2009-08-19,5.61
2009-08-20,5.79
2009-08-21,6.0
2009-08-24,6.03
2009-08-25,6.55
2009-08-26,6.76
2009-08-27,6.54
2009-08-28,6.52
2009-08-31,6.23
2009-09-01,5.71
2009-09-02,5.67
2009-09-03,6.18
2009-09-04,6.31
2009-09-08,6.33
2009-09-09,6.45
2009-09-10,7.6
2009-09-11,7.66
2009-09-14,8.43
2009-09-15,8.79
2009-09-16,9.09
2009-09-17,8.6
2009-09-18,8.52
2009-09-21,9.4
2009-09-22,9.05
2009-09-23,8.73
2009-09-24,8.83
2009-09-25,9.3
2009-09-28,9.13
2009-09-29,9.18
2009-09-30,9.22
2009-10-01,7.24
2009-10-02,7.21
2009-10-05,7.3
2009-10-06,7.21
2009-10-07,6.99
2009-10-08,7.22
2009-10-09,7.2
2009-10-12,7.16
2009-10-13,7.28
2009-10-14,7.82
2009-10-15,7.64
2009-10-16,7.43
2009-10-19,7.26
2009-10-20,7.9
2009-10-21,6.92
2009-10-22,7.21
2009-10-23,6.86
2009-10-26,6.66
2009-10-27,6.65
2009-10-28,6.33
2009-10-29,6.64
2009-10-30,6.51
2009-11-02,6.44
2009-11-03,6.64
2009-11-04,6.46
2009-11-05,6.52
2009-11-06,6.96
2009-11-09,7.0
2009-11-10,6.7
2009-11-11,7.3
2009-11-12,7.12
2009-11-13,7.25
2009-11-16,7.51
2009-11-17,7.48
2009-11-18,7.16
2009-11-19,7.07
2009-11-20,7.02
2009-11-23,7.15
2009-11-24,7.08
2009-11-25,7.33
2009-11-27,7.25
2009-11-30,7.76
2009-12-01,8.26
2009-12-02,9.29
2009-12-03,9.22
2009-12-04,9.72
2009-12-07,9.83
2009-12-08,9.87
2009-12-09,10.0
2009-12-10,10.17
2009-12-11,10.99
2009-12-14,11.52
2009-12-15,11.05
2009-12-16,11.26
2009-12-17,11.15
2009-12-18,11.42
2009-12-21,11.52
2009-12-22,12.93
2009-12-23,13.09
2009-12-24,13.09
2009-12-28,12.64
2009-12-29,12.67
2009-12-30,12.8
2009-12-31,12.91
2010-01-04,12.8
2010-01-05,13.91
2010-01-06,13.27
2010-01-07,13.55
2010-01-08,13.33
2010-01-11,13.11
2010-01-12,12.69
2010-01-13,13.95
2010-01-14,13.93
2010-01-15,13.25
2010-01-19,13.26
2010-01-20,13.55
2010-01-21,13.13
2010-01-22,13.21
2010-01-25,12.88
2010-01-26,12.79
2010-01-27,12.83
2010-01-28,12.63
2010-01-29,12.23
2010-02-01,12.75
2010-02-02,13.72
2010-02-03,13.36
2010-02-04,12.36
2010-02-05,12.78
2010-02-08,13.07
2010-02-09,15.36
2010-02-10,15.36
2010-02-11,15.66
2010-02-12,15.95
2010-02-16,15.68
2010-02-17,15.49
2010-02-18,14.98
2010-02-19,15.33
2010-02-22,15.53
2010-02-23,15.58
2010-02-24,15.67
2010-02-25,15.66
2010-02-26,17.15
2010-03-01,18.03
2010-03-02,17.87
2010-03-03,18.25
2010-03-04,18.06
2010-03-05,18.23
2010-03-08,17.52
2010-03-09,18.16
2010-03-10,18.98
2010-03-11,19.17
2010-03-12,19.68
2010-03-15,19.88
2010-03-16,20.18
2010-03-17,19.49
2010-03-18,19.53
2010-03-19,18.53
2010-03-22,19.43
2010-03-23,19.53
2010-03-24,19.6
2010-03-25,19.66
2010-03-26,19.91
2010-03-29,19.99
2010-03-30,19.71
2010-03-31,19.55
2010-04-01,19.51
2010-04-05,19.35
2010-04-06,19.47
2010-04-07,18.95
2010-04-08,20.23
2010-04-09,20.5
2010-04-12,21.47
2010-04-13,21.48
2010-04-14,22.36
2010-04-15,23.54
2010-04-16,22.83
2010-04-19,21.66
2010-04-20,21.78
2010-04-21,21.43
2010-04-22,21.71
2010-04-23,22.99
2010-04-26,22.36
2010-04-27,20.51
2010-04-28,21.75
2010-04-29,21.47
2010-04-30,21.6
2010-05-03,22.11
2010-05-04,19.77
2010-05-05,19.78
2010-05-06,17.97
2010-05-07,17.89
2010-05-10,19.43
2010-05-11,19.55
2010-05-12,20.37
2010-05-13,20.11
2010-05-14,19.85
2010-05-17,19.95
2010-05-18,19.37
2010-05-19,18.84
2010-05-20,17.71
2010-05-21,18.53
2010-05-24,18.28
2010-05-25,18.96
2010-05-26,19.75
2010-05-27,20.39
2010-05-28,20.01
2010-06-01,19.35
2010-06-02,21.78
2010-06-03,22.24
2010-06-04,21.08
2010-06-07,20.3
2010-06-08,20.83
2010-06-09,21.34
2010-06-10,21.95
2010-06-11,22.78
2010-06-14,22.91
2010-06-15,23.74
2010-06-16,23.97
2010-06-17,23.92
2010-06-18,23.8
2010-06-21,23.24
2010-06-22,22.1
2010-06-23,22.0
2010-06-24,21.49
2010-06-25,20.91
2010-06-28,20.81
2010-06-29,19.99
2010-06-30,20.56
2010-07-01,20.72
2010-07-02,18.59
2010-07-06,18.64
2010-07-07,20.05
2010-07-08,20.51
2010-07-09,21.36
2010-07-12,21.42
2010-07-13,22.44
2010-07-14,22.7
2010-07-15,21.98
2010-07-16,21.35
2010-07-19,21.18
2010-07-20,22.2
2010-07-21,21.77
2010-07-22,22.78
2010-07-23,22.96
2010-07-26,24.25
2010-07-27,23.71
2010-07-28,23.78
2010-07-29,23.78
2010-07-30,23.74
2010-08-02,24.17
2010-08-03,23.2
2010-08-04,22.61
2010-08-05,22.3
2010-08-06,22.32
2010-08-09,23.23
2010-08-10,22.46
2010-08-11,21.0
2010-08-12,21.36
2010-08-13,21.48
2010-08-16,21.74
2010-08-17,21.23
2010-08-18,21.43
2010-08-19,20.58
2010-08-20,20.51
2010-08-23,20.47
2010-08-24,19.73
2010-08-25,19.37
2010-08-26,19.64
2010-08-27,20.45
2010-08-30,20.71
2010-08-31,21.2
2010-09-01,21.93
2010-09-02,22.29
2010-09-03,22.5
2010-09-07,22.27
2010-09-08,22.06
2010-09-09,20.94
2010-09-10,20.84
2010-09-13,21.3
2010-09-14,21.77
2010-09-15,21.71
2010-09-16,22.22
2010-09-17,21.95
2010-09-20,22.42
2010-09-21,23.5
2010-09-22,22.64
2010-09-23,22.39
2010-09-24,22.79
2010-09-27,22.84
2010-09-28,23.02
2010-09-29,23.41
2010-09-30,23.66
2010-10-01,24.7
2010-10-04,24.1
2010-10-05,24.47
2010-10-06,24.97
2010-10-07,25.72
2010-10-08,26.44
2010-10-11,26.04
2010-10-12,26.98
2010-10-13,26.69
2010-10-14,25.83
2010-10-15,26.15
2010-10-18,26.32
2010-10-19,25.69
2010-10-20,27.63
2010-10-21,27.8
2010-10-22,27.71
2010-10-25,27.71
2010-10-26,28.44
2010-10-27,29.53
2010-10-28,28.92
2010-10-29,29.04
2010-11-01,28.4
2010-11-02,28.61
2010-11-03,28.93
2010-11-04,27.86
2010-11-05,27.86
2010-11-08,28.59
2010-11-09,28.05
2010-11-10,28.04
2010-11-11,28.4
2010-11-12,27.87
2010-11-15,27.47
2010-11-16,27.18
2010-11-17,27.34
2010-11-18,27.98
2010-11-19,28.62
2010-11-22,28.68
2010-11-23,27.92
2010-11-24,29.21
2010-11-26,28.86
2010-11-29,28.2
2010-11-30,27.68
2010-12-01,28.37
2010-12-02,28.21
2010-12-03,27.73
2010-12-06,27.04
2010-12-07,25.78
2010-12-08,25.42
2010-12-09,26.15
2010-12-10,26.1
2010-12-13,25.19
2010-12-14,24.41
2010-12-15,23.86
2010-12-16,24.37
2010-12-17,24.14
2010-12-20,24.2
2010-12-21,24.31
2010-12-22,24.41
2010-12-23,23.41
2010-12-27,23.41
2010-12-28,23.27
2010-12-29,23.46
2010-12-30,24.01
2010-12-31,23.82
2011-01-03,25.13
2011-01-04,25.53
2011-01-05,25.35
2011-01-06,25.75
2011-01-07,25.95
2011-01-10,26.2
2011-01-11,25.69
2011-01-12,25.9
2011-01-13,25.96
2011-01-14,25.88
2011-01-18,25.02
2011-01-19,24.38
2011-01-20,24.18
2011-01-21,23.75
2011-01-24,24.12
2011-01-25,24.09
2011-01-26,25.79
2011-01-27,26.96
2011-01-28,25.85
2011-01-31,25.4
2011-02-01,25.26
2011-02-02,24.76
2011-02-03,25.63
2011-02-04,25.65
2011-02-07,26.42
2011-02-08,26.75
2011-02-09,26.62
2011-02-10,26.56
2011-02-11,27.29
2011-02-14,26.94
2011-02-15,27.19
2011-02-16,27.48
2011-02-17,27.45
2011-02-18,26.92
2011-02-22,24.44
2011-02-23,22.78
2011-02-24,24.11
2011-02-25,23.95
2011-02-28,24.04
2011-03-01,23.02
2011-03-02,22.51
2011-03-03,23.03
2011-03-04,22.26
2011-03-07,23.31
2011-03-08,24.78
2011-03-09,24.33
2011-03-10,24.95
2011-03-11,24.73
2011-03-14,23.99
2011-03-15,23.61
2011-03-16,22.83
2011-03-17,22.17
2011-03-18,23.37
2011-03-21,23.97
2011-03-22,23.45
2011-03-23,23.12
2011-03-24,23.49
2011-03-25,23.51
2011-03-28,23.45
2011-03-29,22.87
2011-03-30,23.84
2011-03-31,22.99
2011-04-01,22.94
2011-04-04,22.75
2011-04-05,21.75
2011-04-06,21.23
2011-04-07,21.0
2011-04-08,19.79
2011-04-11,20.52
2011-04-12,21.71
2011-04-13,21.37
2011-04-14,20.88
2011-04-15,21.02
2011-04-18,21.22
2011-04-19,21.58
2011-04-20,21.03
2011-04-21,20.84
2011-04-25,22.03
2011-04-26,22.58
2011-04-27,22.78
2011-04-28,22.11
2011-04-29,22.82
2011-05-02,23.52
2011-05-03,23.88
2011-05-04,24.39
2011-05-05,25.79
2011-05-06,25.65
2011-05-09,25.35
2011-05-10,25.77
2011-05-11,25.88
2011-05-12,25.49
2011-05-13,25.58
2011-05-16,26.15
2011-05-17,26.37
2011-05-18,25.93
2011-05-19,26.68
2011-05-20,26.5
2011-05-23,26.25
2011-05-24,25.71
2011-05-25,25.08
2011-05-26,24.64
2011-05-27,24.26
2011-05-31,24.15
2011-06-01,23.31
2011-06-02,23.04
2011-06-03,22.73
2011-06-06,21.99
2011-06-07,21.9
2011-06-08,21.9
2011-06-09,21.91
2011-06-10,21.87
2011-06-13,22.37
2011-06-14,22.48
2011-06-15,22.67
2011-06-16,22.72
2011-06-17,24.04
2011-06-20,24.29
2011-06-21,24.52
2011-06-22,23.98
2011-06-23,25.14
2011-06-24,22.99
2011-06-27,23.28
2011-06-28,23.28
2011-06-29,22.91
2011-06-30,22.63
2011-07-01,23.03
2011-07-05,22.64
2011-07-06,22.36
2011-07-07,22.52
2011-07-08,22.86
2011-07-11,22.37
2011-07-12,21.7
2011-07-13,21.7
2011-07-14,21.2
2011-07-15,20.85
2011-07-18,20.45
2011-07-19,20.63
2011-07-20,20.28
2011-07-21,20.34
2011-07-22,19.95
2011-07-25,18.93
2011-07-26,18.76
2011-07-27,18.06
2011-07-28,17.16
2011-07-29,18.12
2011-08-01,17.99
2011-08-02,17.13
2011-08-03,18.13
2011-08-04,17.02
2011-08-05,16.82
2011-08-08,16.61
2011-08-09,18.46
2011-08-10,17.0
2011-08-11,17.82
2011-08-12,17.62
2011-08-15,18.26
2011-08-16,18.95
2011-08-17,18.96
2011-08-18,18.03
2011-08-19,17.27
2011-08-22,16.75
2011-08-23,17.42
2011-08-24,17.52
2011-08-25,17.01
2011-08-26,17.92
2011-08-29,18.59
2011-08-30,18.75
2011-08-31,18.59
2011-09-01,18.41
2011-09-02,18.07
2011-09-06,17.64
2011-09-07,18.54
2011-09-08,17.94
2011-09-09,17.73
2011-09-12,17.96
2011-09-13,19.28
2011-09-14,20.13
2011-09-15,20.33
2011-09-16,20.46
2011-09-19,20.76
2011-09-20,20.77
2011-09-21,19.83
2011-09-22,19.24
2011-09-23,20.46
2011-09-26,21.43
2011-09-27,20.43
2011-09-28,20.76
2011-09-29,20.52
2011-09-30,19.38
2011-10-03,17.11
2011-10-04,17.94
2011-10-05,19.01
2011-10-06,19.52
2011-10-07,18.88
2011-10-10,19.32
2011-10-11,19.77
2011-10-12,20.2
2011-10-13,20.93
2011-10-14,20.78
2011-10-17,20.28
2011-10-18,20.52
2011-10-19,20.08
2011-10-20,20.72
2011-10-21,20.43
2011-10-24,21.08
2011-10-25,20.01
2011-10-26,20.34
2011-10-27,20.11
2011-10-28,19.4
2011-10-31,19.32
2011-11-01,18.9
2011-11-02,18.81
2011-11-03,18.85
2011-11-04,18.72
2011-11-07,18.74
2011-11-08,18.2
2011-11-09,17.85
2011-11-10,17.31
2011-11-11,18.02
2011-11-14,18.22
2011-11-15,17.9
2011-11-16,16.9
2011-11-17,16.55
2011-11-18,16.59
2011-11-21,16.19
2011-11-22,16.02
2011-11-23,15.53
2011-11-25,15.9
2011-11-28,16.58
2011-11-29,17.63
2011-11-30,17.97
2011-12-01,19.12
2011-12-02,19.26
2011-12-05,19.84
2011-12-06,20.13
2011-12-07,20.69
2011-12-08,19.71
2011-12-09,20.62
2011-12-12,20.78
2011-12-13,19.56
2011-12-14,19.83
2011-12-15,20.64
2011-12-16,21.24
2011-12-19,20.3
2011-12-20,20.67
2011-12-21,20.3
2011-12-22,20.26
2011-12-23,19.85
2011-12-27,19.2
2011-12-28,18.95
2011-12-29,18.84
2011-12-30,18.87
2012-01-03,18.9
2012-01-04,18.52
2012-01-05,18.39
2012-01-06,18.21
2012-01-09,17.93
2012-01-10,17.48
2012-01-11,18.01
2012-01-12,18.53
2012-01-13,18.43
2012-01-17,18.23
2012-01-18,18.25
