Date,Close
2007-07-13,39.65
2007-07-16,39.55
2007-07-17,39.65
2007-07-18,39.34
2007-07-19,39.73
2007-07-20,39.26
2007-07-23,39.29
2007-07-24,37.69
2007-07-25,37.86
2007-07-26,36.93
2007-07-27,37.1
2007-07-30,36.5
2007-07-31,36.21
2007-08-01,37.19
2007-08-02,37.99
2007-08-03,38.03
2007-08-06,38.39
2007-08-07,37.83
2007-08-08,40.77
2007-08-09,41.5
2007-08-10,38.47
2007-08-13,37.8
2007-08-14,37.36
2007-08-15,36.4
2007-08-16,36.03
2007-08-17,35.75
2007-08-20,36.7
2007-08-21,35.77
2007-08-22,36.2
2007-08-23,36.29
2007-08-24,36.71
2007-08-27,36.62
2007-08-28,36.03
2007-08-29,37.28
2007-08-30,37.66
2007-08-31,38.47
2007-09-04,39.23
2007-09-05,38.42
2007-09-06,38.53
2007-09-07,37.73
2007-09-10,37.39
2007-09-11,36.59
2007-09-12,36.88
2007-09-13,36.84
2007-09-14,36.92
2007-09-17,36.84
2007-09-18,38.46
2007-09-19,38.64
2007-09-20,37.84
2007-09-21,38.18
2007-09-24,37.81
2007-09-25,38.4
2007-09-26,38.94
2007-09-27,38.36
2007-09-28,36.39
2007-10-01,38.41
2007-10-02,37.87
2007-10-03,37.93
2007-10-04,37.89
2007-10-05,38.07
2007-10-08,38.11
2007-10-09,38.33
2007-10-10,38.23
2007-10-11,38.21
2007-10-12,38.3
2007-10-15,38.02
2007-10-16,37.73
2007-10-17,37.81
2007-10-18,35.46
2007-10-19,35.0
2007-10-22,35.27
2007-10-23,35.12
2007-10-24,35.07
2007-10-25,35.24
2007-10-26,35.41
2007-10-29,35.67
2007-10-30,35.33
2007-10-31,35.42
2007-11-01,35.0
2007-11-02,35.36
2007-11-05,35.25
2007-11-06,36.16
2007-11-07,35.64
2007-11-08,35.66
2007-11-09,34.86
2007-11-12,34.71
2007-11-13,35.31
2007-11-14,36.22
2007-11-15,36.17
2007-11-16,36.98
2007-11-19,34.1
2007-11-20,33.82
2007-11-21,33.35
2007-11-23,33.52
2007-11-26,33.43
2007-11-27,33.49
2007-11-28,34.81
2007-11-29,35.29
2007-11-30,35.7
2007-12-03,35.04
2007-12-04,35.26
2007-12-05,35.9
2007-12-06,37.32
2007-12-07,37.57
2007-12-10,37.79
2007-12-11,36.27
2007-12-12,36.32
2007-12-13,36.9
2007-12-14,35.77
2007-12-17,34.79
2007-12-18,35.22
2007-12-19,35.69
2007-12-20,36.22
2007-12-21,36.8
2007-12-24,37.23
2007-12-26,36.5
2007-12-27,36.15
2007-12-28,37.08
2007-12-31,36.13
2008-01-02,35.58
2008-01-03,35.68
2008-01-04,34.4
2008-01-07,33.94
2008-01-08,32.74
2008-01-09,32.13
2008-01-10,32.29
2008-01-11,30.48
2008-01-14,31.2
2008-01-15,30.93
2008-01-16,30.89
2008-01-17,28.83
2008-01-18,29.32
2008-01-22,29.16
2008-01-23,29.78
2008-01-24,29.9
2008-01-25,30.35
2008-01-28,30.27
2008-01-29,29.99
2008-01-30,30.03
2008-01-31,31.23
2008-02-01,32.5
2008-02-04,32.01
2008-02-05,28.86
2008-02-06,29.31
2008-02-07,29.21
2008-02-08,29.54
2008-02-11,29.89
2008-02-12,30.22
2008-02-13,30.93
2008-02-14,30.87
2008-02-15,31.06
2008-02-19,30.56
2008-02-20,30.85
2008-02-21,30.93
2008-02-22,31.3
2008-02-25,31.39
2008-02-26,32.07
2008-02-27,32.01
2008-02-28,30.94
2008-02-29,30.16
2008-03-03,30.13
2008-03-04,29.98
2008-03-05,29.97
2008-03-06,30.0
2008-03-07,30.05
2008-03-10,29.2
2008-03-11,30.2
2008-03-12,30.22
2008-03-13,30.52
2008-03-14,29.48
2008-03-17,28.78
2008-03-18,29.83
2008-03-19,28.97
2008-03-20,29.16
2008-03-24,30.17
2008-03-25,30.97
2008-03-26,30.35
2008-03-27,30.22
2008-03-28,30.2
2008-03-31,30.69
2008-04-01,31.7
2008-04-02,32.19
2008-04-03,32.15
2008-04-04,32.68
2008-04-07,33.01
2008-04-08,32.95
2008-04-09,32.43
2008-04-10,33.21
2008-04-11,32.23
2008-04-14,32.68
2008-04-15,32.59
2008-04-16,33.5
2008-04-17,33.51
2008-04-18,33.7
2008-04-21,33.67
2008-04-22,33.95
2008-04-23,34.9
2008-04-24,35.83
2008-04-25,36.2
2008-04-28,36.54
2008-04-29,36.57
2008-04-30,36.69
2008-05-01,37.83
2008-05-02,37.25
2008-05-05,36.84
2008-05-06,36.87
2008-05-07,36.55
2008-05-08,36.7
2008-05-09,36.54
2008-05-12,37.61
2008-05-13,37.58
2008-05-14,37.8
2008-05-15,37.91
2008-05-16,37.63
2008-05-19,37.69
2008-05-20,37.59
2008-05-21,36.7
2008-05-22,36.9
2008-05-23,36.67
2008-05-27,37.08
2008-05-28,37.99
2008-05-29,38.22
2008-05-30,38.84
2008-06-02,38.25
2008-06-03,38.23
2008-06-04,38.6
2008-06-05,39.31
2008-06-06,38.29
2008-06-09,38.03
2008-06-10,37.73
2008-06-11,37.57
2008-06-12,38.01
2008-06-13,39.12
2008-06-16,39.7
2008-06-17,39.7
2008-06-18,39.78
2008-06-19,40.71
2008-06-20,38.65
2008-06-23,38.49
2008-06-24,37.53
2008-06-25,37.79
2008-06-26,36.28
2008-06-27,35.66
2008-06-30,36.84
2008-07-01,36.53
2008-07-02,34.7
2008-07-03,34.4
2008-07-07,33.94
2008-07-08,34.41
2008-07-09,33.97
2008-07-10,33.85
2008-07-11,32.99
2008-07-14,33.51
2008-07-15,32.64
2008-07-16,33.46
2008-07-17,34.95
2008-07-18,35.11
2008-07-21,36.37
2008-07-22,37.25
2008-07-23,38.43
2008-07-24,37.86
2008-07-25,38.19
2008-07-28,37.69
2008-07-29,38.26
2008-07-30,38.87
2008-07-31,37.83
2008-08-01,38.17
2008-08-04,37.61
2008-08-05,39.31
2008-08-06,39.3
2008-08-07,38.78
2008-08-08,39.43
2008-08-11,40.1
2008-08-12,39.55
2008-08-13,39.63
2008-08-14,40.01
2008-08-15,39.93
2008-08-18,39.51
2008-08-19,38.87
2008-08-20,38.45
2008-08-21,38.15
2008-08-22,38.04
2008-08-25,37.27
2008-08-26,37.06
2008-08-27,37.21
2008-08-28,37.33
2008-08-29,37.07
2008-09-02,36.81
2008-09-03,36.87
2008-09-04,34.97
2008-09-05,34.72
2008-09-08,35.06
2008-09-09,33.66
2008-09-10,33.81
2008-09-11,33.38
2008-09-12,32.6
2008-09-15,31.37
2008-09-16,31.11
2008-09-17,30.0
2008-09-18,31.75
2008-09-19,33.6
2008-09-22,33.06
2008-09-23,32.31
2008-09-24,31.83
2008-09-25,32.62
2008-09-26,32.64
2008-09-29,30.89
2008-09-30,31.02
2008-10-01,30.64
2008-10-02,29.48
2008-10-03,28.84
2008-10-06,26.64
2008-10-07,25.02
2008-10-08,24.74
2008-10-09,23.27
2008-10-10,24.25
2008-10-13,25.98
2008-10-14,25.48
2008-10-15,22.77
2008-10-16,23.46
2008-10-17,23.21
2008-10-20,23.2
2008-10-21,22.99
2008-10-22,21.66
2008-10-23,20.55
2008-10-24,20.01
2008-10-27,19.18
2008-10-28,20.98
2008-10-29,20.89
2008-10-30,22.77
2008-10-31,23.18
2008-11-03,23.16
2008-11-04,23.42
2008-11-05,22.78
2008-11-06,21.57
2008-11-07,22.51
2008-11-10,22.3
2008-11-11,22.09
2008-11-12,20.74
2008-11-13,22.36
2008-11-14,21.17
2008-11-17,21.11
2008-11-18,21.18
2008-11-19,19.96
2008-11-20,18.3
2008-11-21,19.33
2008-11-24,20.64
2008-11-25,21.38
2008-11-26,22.52
2008-11-28,23.0
2008-12-01,20.65
2008-12-02,21.39
2008-12-03,21.77
2008-12-04,21.01
2008-12-05,21.86
2008-12-08,23.15
2008-12-09,22.46
2008-12-10,22.95
2008-12-11,21.62
2008-12-12,22.11
2008-12-15,21.85
2008-12-16,22.96
2008-12-17,23.33
2008-12-18,22.74
2008-12-19,22.69
2008-12-22,22.05
2008-12-23,21.91
2008-12-24,22.05
2008-12-26,22.31
2008-12-29,22.69
2008-12-30,25.75
2008-12-31,24.15
2009-01-02,25.99
2009-01-05,25.14
2009-01-06,25.69
2009-01-07,24.65
2009-01-08,24.68
2009-01-09,23.9
2009-01-12,23.38
2009-01-13,22.9
2009-01-14,22.35
2009-01-15,22.57
2009-01-16,22.88
2009-01-20,21.69
2009-01-21,22.62
2009-01-22,22.9
2009-01-23,22.69
2009-01-26,22.74
2009-01-27,23.28
2009-01-28,24.54
2009-01-29,23.57
2009-01-30,22.61
2009-02-02,22.92
2009-02-03,22.93
2009-02-04,23.07
2009-02-05,21.51
2009-02-06,22.62
2009-02-09,22.27
2009-02-10,21.39
2009-02-11,21.33
2009-02-12,21.97
2009-02-13,22.25
2009-02-17,21.44
2009-02-18,20.85
2009-02-19,20.5
2009-02-20,20.54
2009-02-23,19.24
2009-02-24,19.98
2009-02-25,19.52
2009-02-26,19.08
2009-02-27,19.32
2009-03-02,17.77
2009-03-03,17.82
2009-03-04,18.57
2009-03-05,17.26
2009-03-06,17.53
2009-03-09,16.74
2009-03-10,17.99
2009-03-11,18.72
2009-03-12,19.06
2009-03-13,19.26
2009-03-16,19.41
2009-03-17,19.96
2009-03-18,20.94
2009-03-19,21.13
2009-03-20,20.77
2009-03-23,22.46
2009-03-24,22.01
2009-03-25,22.21
2009-03-26,23.51
2009-03-27,22.64
2009-03-30,21.56
2009-03-31,21.87
2009-04-01,22.46
2009-04-02,23.86
2009-04-03,24.3
2009-04-06,22.9
2009-04-07,22.34
2009-04-08,22.32
2009-04-09,23.92
2009-04-13,23.25
2009-04-14,22.72
2009-04-15,22.72
2009-04-16,23.34
2009-04-17,23.27
2009-04-20,22.02
2009-04-21,21.93
2009-04-22,23.58
2009-04-23,23.67
2009-04-24,24.49
2009-04-27,24.13
2009-04-28,23.96
2009-04-29,24.5
2009-04-30,25.25
2009-05-01,24.78
2009-05-04,25.69
2009-05-05,25.41
2009-05-06,25.51
2009-05-07,24.9
2009-05-08,25.88
2009-05-11,25.5
2009-05-12,25.0
2009-05-13,23.69
2009-05-14,23.67
2009-05-15,23.77
2009-05-18,24.27
2009-05-19,24.33
2009-05-20,23.78
2009-05-21,23.17
2009-05-22,23.1
2009-05-26,23.67
2009-05-27,23.5
2009-05-28,23.3
2009-05-29,23.35
2009-06-01,24.22
2009-06-02,24.33
2009-06-03,24.39
2009-06-04,24.72
2009-06-05,25.43
2009-06-08,25.38
2009-06-09,25.31
2009-06-10,25.43
2009-06-11,25.29
2009-06-12,25.24
2009-06-15,24.58
2009-06-16,24.69
2009-06-17,24.5
2009-06-18,24.73
2009-06-19,24.25
2009-06-22,23.04
2009-06-23,22.98
2009-06-24,23.76
2009-06-25,24.8
2009-06-26,24.94
2009-06-29,25.1
2009-06-30,24.57
2009-07-01,24.6
2009-07-02,24.04
2009-07-06,23.8
2009-07-07,22.88
2009-07-08,22.59
2009-07-09,22.68
2009-07-10,22.68
2009-07-13,23.35
2009-07-14,23.64
2009-07-15,24.63
2009-07-16,25.07
2009-07-17,25.34
2009-07-20,26.13
2009-07-21,26.03
2009-07-22,25.92
2009-07-23,26.79
2009-07-24,27.59
2009-07-27,27.33
2009-07-28,27.54
2009-07-29,27.2
2009-07-30,27.64
2009-07-31,27.28
2009-08-03,27.98
2009-08-04,28.25
2009-08-05,27.48
2009-08-06,27.6
2009-08-07,28.41
2009-08-10,28.13
2009-08-11,27.37
2009-08-12,27.41
2009-08-13,27.23
2009-08-14,26.73
2009-08-17,25.84
2009-08-18,25.9
2009-08-19,26.61
2009-08-20,27.02
2009-08-21,27.6
2009-08-24,27.62
2009-08-25,27.62
2009-08-26,27.3
2009-08-27,27.07
2009-08-28,27.18
2009-08-31,26.44
2009-09-01,26.26
2009-09-02,26.41
2009-09-03,27.31
2009-09-04,27.66
2009-09-08,28.14
2009-09-09,29.25
2009-09-10,29.14
2009-09-11,29.12
2009-09-14,29.33
2009-09-15,29.51
2009-09-16,28.7
2009-09-17,28.66
2009-09-18,28.67
2009-09-21,28.28
2009-09-22,28.25
2009-09-23,28.2
2009-09-24,27.56
2009-09-25,27.3
2009-09-28,27.45
2009-09-29,28.29
2009-09-30,27.95
2009-10-01,26.82
2009-10-02,26.26
2009-10-05,26.92
2009-10-06,27.38
2009-10-07,27.43
2009-10-08,28.58
2009-10-09,29.27
2009-10-12,29.49
2009-10-13,28.87
2009-10-14,29.47
2009-10-15,29.33
2009-10-16,29.19
2009-10-19,29.76
2009-10-20,30.24
2009-10-21,31.02
2009-10-22,31.17
2009-10-23,30.69
2009-10-26,30.4
2009-10-27,29.62
2009-10-28,28.64
2009-10-29,29.1
2009-10-30,28.43
2009-11-02,28.44
2009-11-03,29.03
2009-11-04,29.18
2009-11-05,29.96
2009-11-06,29.73
2009-11-09,30.34
2009-11-10,30.27
2009-11-11,30.21
2009-11-12,29.61
2009-11-13,30.46
2009-11-16,31.25
2009-11-17,30.91
2009-11-18,30.47
2009-11-19,30.13
2009-11-20,30.02
2009-11-23,30.38
2009-11-24,30.45
2009-11-25,30.52
2009-11-27,29.98
2009-11-30,29.63
2009-12-01,30.02
2009-12-02,30.38
2009-12-03,30.28
2009-12-04,30.85
2009-12-07,30.86
2009-12-08,30.62
2009-12-09,30.57
2009-12-10,30.96
2009-12-11,31.13
2009-12-14,31.63
2009-12-15,31.96
2009-12-16,31.55
2009-12-17,31.48
2009-12-18,31.82
2009-12-21,32.03
2009-12-22,32.42
2009-12-23,32.17
2009-12-24,32.24
2009-12-28,32.0
2009-12-29,31.67
2009-12-30,31.46
2009-12-31,31.15
2010-01-04,31.65
2010-01-05,31.43
2010-01-06,31.81
2010-01-07,31.75
2010-01-08,32.24
2010-01-11,32.24
2010-01-12,31.77
2010-01-13,31.77
2010-01-14,31.65
2010-01-15,31.23
2010-01-19,31.59
2010-01-20,31.34
2010-01-21,30.51
2010-01-22,29.98
2010-01-25,29.57
2010-01-26,29.39
2010-01-27,29.28
2010-01-28,28.8
2010-01-29,28.22
2010-02-01,28.78
2010-02-02,29.33
2010-02-03,29.32
2010-02-04,29.3
2010-02-05,29.02
2010-02-08,29.23
2010-02-09,29.3
2010-02-10,29.02
2010-02-11,29.55
2010-02-12,29.94
2010-02-16,30.32
2010-02-17,30.6
2010-02-18,31.24
2010-02-19,31.48
2010-02-22,31.52
2010-02-23,30.82
2010-02-24,30.9
2010-02-25,31.05
2010-02-26,31.0
2010-03-01,31.56
2010-03-02,31.77
2010-03-03,31.59
2010-03-04,31.33
2010-03-05,32.17
2010-03-08,32.3
2010-03-09,32.43
2010-03-10,32.66
2010-03-11,33.0
2010-03-12,32.8
2010-03-15,32.71
2010-03-16,32.57
2010-03-17,32.8
2010-03-18,32.29
2010-03-19,32.09
2010-03-22,32.47
2010-03-23,33.13
2010-03-24,32.56
2010-03-25,32.2
2010-03-26,32.82
2010-03-29,33.21
2010-03-30,33.42
2010-03-31,33.1
2010-04-01,33.16
2010-04-05,33.61
2010-04-06,33.67
2010-04-07,33.53
2010-04-08,33.39
2010-04-09,33.68
2010-04-12,34.0
2010-04-13,34.11
2010-04-14,34.36
2010-04-15,34.51
2010-04-16,34.14
2010-04-19,33.58
2010-04-20,34.21
2010-04-21,34.76
2010-04-22,34.94
2010-04-23,34.83
2010-04-26,35.02
2010-04-27,34.33
2010-04-28,34.06
2010-04-29,34.62
2010-04-30,33.6
2010-05-03,34.41
2010-05-04,33.21
2010-05-05,33.39
2010-05-06,31.93
2010-05-07,30.88
2010-05-10,32.89
2010-05-11,32.97
2010-05-12,33.72
2010-05-13,33.79
2010-05-14,32.77
2010-05-17,32.97
2010-05-18,32.52
2010-05-19,31.66
2010-05-20,30.06
2010-05-21,30.09
2010-05-24,30.0
2010-05-25,29.7
2010-05-26,29.91
2010-05-27,31.08
2010-05-28,30.54
2010-06-01,29.88
2010-06-02,30.78
2010-06-03,31.52
2010-06-04,29.72
2010-06-07,29.06
2010-06-08,28.97
2010-06-09,29.02
2010-06-10,30.36
2010-06-11,30.85
2010-06-14,31.33
2010-06-15,32.49
2010-06-16,32.14
2010-06-17,31.75
2010-06-18,31.57
2010-06-21,31.45
2010-06-22,30.5
2010-06-23,30.45
2010-06-24,30.52
2010-06-25,30.65
2010-06-28,30.16
2010-06-29,28.91
2010-06-30,28.57
2010-07-01,28.2
2010-07-02,27.85
2010-07-06,27.97
2010-07-07,28.75
2010-07-08,28.99
2010-07-09,29.28
2010-07-12,29.42
2010-07-13,30.45
2010-07-14,30.43
2010-07-15,30.27
2010-07-16,28.96
2010-07-19,29.77
2010-07-20,30.63
2010-07-21,31.11
2010-07-22,31.8
2010-07-23,32.43
2010-07-26,32.64
2010-07-27,32.06
2010-07-28,31.65
2010-07-29,31.8
2010-07-30,32.17
2010-08-02,32.78
2010-08-03,32.59
2010-08-04,32.85
2010-08-05,33.01
2010-08-06,32.89
2010-08-09,33.1
2010-08-10,32.65
2010-08-11,31.5
2010-08-12,31.21
2010-08-13,30.94
2010-08-16,30.82
2010-08-17,31.58
2010-08-18,32.15
2010-08-19,31.27
2010-08-20,31.29
2010-08-23,31.01
2010-08-24,30.13
2010-08-25,30.2
2010-08-26,29.92
2010-08-27,30.69
2010-08-30,29.86
2010-08-31,29.79
2010-09-01,31.27
2010-09-02,32.22
2010-09-03,32.75
2010-09-07,32.34
2010-09-08,32.57
2010-09-09,32.71
2010-09-10,32.85
2010-09-13,33.64
2010-09-14,33.52
2010-09-15,33.64
2010-09-16,33.94
2010-09-17,34.27
2010-09-20,35.09
2010-09-21,35.04
2010-09-22,34.72
2010-09-23,34.14
2010-09-24,35.21
2010-09-27,34.99
2010-09-28,35.52
2010-09-29,35.32
2010-09-30,35.51
2010-10-01,35.89
2010-10-04,35.17
2010-10-05,36.42
2010-10-06,36.2
2010-10-07,36.07
2010-10-08,36.42
2010-10-11,36.49
2010-10-12,36.26
2010-10-13,36.7
2010-10-14,36.83
2010-10-15,36.55
2010-10-18,37.08
2010-10-19,35.53
2010-10-20,36.25
2010-10-21,36.47
2010-10-22,36.43
2010-10-25,36.71
2010-10-26,36.25
2010-10-27,36.13
2010-10-28,36.09
2010-10-29,36.08
2010-11-01,36.1
2010-11-02,36.87
2010-11-03,37.04
2010-11-04,37.76
2010-11-05,37.88
2010-11-08,37.69
2010-11-09,37.54
2010-11-10,37.86
2010-11-11,37.58
2010-11-12,37.16
2010-11-15,37.49
2010-11-16,36.86
2010-11-17,36.78
2010-11-18,37.32
2010-11-19,37.45
2010-11-22,37.55
2010-11-23,36.92
2010-11-24,37.94
2010-11-26,37.68
2010-11-29,37.13
2010-11-30,37.47
2010-12-01,38.46
2010-12-02,39.18
2010-12-03,39.28
2010-12-06,38.87
2010-12-07,38.99
2010-12-08,38.87
2010-12-09,38.72
2010-12-10,39.52
2010-12-13,39.7
2010-12-14,39.76
2010-12-15,39.43
2010-12-16,39.63
2010-12-17,39.96
2010-12-20,39.94
2010-12-21,40.04
2010-12-22,39.99
2010-12-23,39.62
2010-12-27,39.49
2010-12-28,39.34
2010-12-29,39.18
2010-12-30,39.4
2010-12-31,39.12
2011-01-03,39.73
2011-01-04,38.66
2011-01-05,38.57
2011-01-06,38.59
2011-01-07,38.45
2011-01-10,38.7
2011-01-11,38.9
2011-01-12,39.27
2011-01-13,39.02
2011-01-14,39.48
2011-01-18,39.9
2011-01-19,39.34
2011-01-20,38.47
2011-01-21,38.28
2011-01-24,39.05
2011-01-25,39.19
2011-01-26,39.67
2011-01-27,39.81
2011-01-28,38.95
2011-01-31,39.66
2011-02-01,40.41
2011-02-02,40.34
2011-02-03,40.19
2011-02-04,40.72
2011-02-07,41.25
2011-02-08,41.18
2011-02-09,41.2
2011-02-10,41.98
2011-02-11,42.18
2011-02-14,42.05
2011-02-15,41.79
2011-02-16,41.89
2011-02-17,41.94
2011-02-18,42.12
2011-02-22,40.89
2011-02-23,39.82
2011-02-24,39.77
2011-02-25,41.07
2011-02-28,41.24
2011-03-01,40.63
2011-03-02,40.84
2011-03-03,42.06
2011-03-04,41.49
2011-03-07,40.7
2011-03-08,41.46
2011-03-09,41.57
2011-03-10,41.11
2011-03-11,41.75
2011-03-14,41.57
2011-03-15,41.15
2011-03-16,40.74
2011-03-17,41.22
2011-03-18,41.66
2011-03-21,42.58
2011-03-22,42.08
2011-03-23,41.9
2011-03-24,42.37
2011-03-25,43.01
2011-03-28,42.6
2011-03-29,42.78
2011-03-30,42.91
2011-03-31,43.65
2011-04-01,44.45
2011-04-04,44.64
2011-04-05,45.16
2011-04-06,45.29
2011-04-07,44.67
2011-04-08,44.33
2011-04-11,43.78
2011-04-12,43.34
2011-04-13,43.24
2011-04-14,43.64
2011-04-15,43.88
2011-04-18,43.21
2011-04-19,43.65
2011-04-20,44.54
2011-04-21,46.73
2011-04-25,46.72
2011-04-26,47.08
2011-04-27,46.71
2011-04-28,46.57
2011-04-29,46.92
2011-05-02,46.57
2011-05-03,45.97
2011-05-04,45.15
2011-05-05,44.83
2011-05-06,45.13
2011-05-09,45.86
2011-05-10,46.07
2011-05-11,45.56
2011-05-12,45.74
2011-05-13,44.65
2011-05-16,44.43
2011-05-17,43.63
2011-05-18,44.75
2011-05-19,44.79
2011-05-20,44.58
2011-05-23,43.82
2011-05-24,43.66
2011-05-25,44.03
2011-05-26,44.13
2011-05-27,44.69
2011-05-31,45.34
2011-06-01,43.62
2011-06-02,43.62
2011-06-03,42.9
2011-06-06,42.6
2011-06-07,42.83
2011-06-08,42.78
2011-06-09,42.9
2011-06-10,42.35
2011-06-13,42.43
2011-06-14,43.34
2011-06-15,42.72
2011-06-16,42.42
2011-06-17,42.99
2011-06-20,43.24
2011-06-21,44.1
2011-06-22,44.41
2011-06-23,44.11
2011-06-24,43.49
2011-06-27,43.39
2011-06-28,44.28
2011-06-29,45.01
2011-06-30,45.85
2011-07-01,46.23
2011-07-05,46.17
2011-07-06,46.72
2011-07-07,46.94
2011-07-08,46.9
2011-07-11,45.38
2011-07-12,44.96
2011-07-13,44.79
2011-07-14,43.96
2011-07-15,44.22
2011-07-18,44.01
2011-07-19,46.32
2011-07-20,46.45
2011-07-21,44.76
2011-07-22,44.7
2011-07-25,44.6
2011-07-26,43.35
2011-07-27,41.73
2011-07-28,41.57
2011-07-29,41.48
2011-08-01,41.63
2011-08-02,40.25
2011-08-03,40.38
2011-08-04,37.86
2011-08-05,37.74
2011-08-08,34.38
2011-08-09,36.25
2011-08-10,34.53
2011-08-11,36.62
2011-08-12,36.5
2011-08-15,37.3
2011-08-16,36.6
2011-08-17,36.14
2011-08-18,33.82
2011-08-19,32.77
2011-08-22,32.98
2011-08-23,34.3
2011-08-24,35.24
2011-08-25,34.29
2011-08-26,35.52
2011-08-29,36.5
2011-08-30,36.94
2011-08-31,37.18
2011-09-01,36.18
2011-09-02,34.68
2011-09-06,34.09
2011-09-07,34.96
2011-09-08,34.48
2011-09-09,33.18
2011-09-12,32.61
2011-09-13,33.6
2011-09-14,34.32
2011-09-15,34.99
2011-09-16,34.57
2011-09-19,34.3
2011-09-20,34.0
2011-09-21,32.08
2011-09-22,30.4
2011-09-23,31.11
2011-09-26,31.81
2011-09-27,33.25
2011-09-28,32.15
2011-09-29,32.66
2011-09-30,31.16
2011-10-03,29.8
2011-10-04,31.66
2011-10-05,32.73
2011-10-06,33.45
2011-10-07,31.9
2011-10-10,32.65
2011-10-11,33.1
2011-10-12,34.32
2011-10-13,34.41
2011-10-14,34.88
2011-10-17,34.13
2011-10-18,35.7
2011-10-19,34.8
2011-10-20,33.98
2011-10-21,34.63
2011-10-24,35.81
2011-10-25,35.01
2011-10-26,35.61
2011-10-27,36.51
2011-10-28,36.18
2011-10-31,35.45
2011-11-01,34.45
2011-11-02,35.29
2011-11-03,36.58
2011-11-04,36.03
2011-11-07,35.83
2011-11-08,36.33
2011-11-09,34.79
2011-11-10,35.07
2011-11-11,35.83
2011-11-14,35.24
2011-11-15,35.5
2011-11-16,35.23
2011-11-17,34.09
2011-11-18,34.67
2011-11-21,33.95
2011-11-22,34.07
2011-11-23,33.15
2011-11-25,32.84
2011-11-28,34.27
2011-11-29,34.47
2011-11-30,36.46
2011-12-01,36.05
2011-12-02,36.48
2011-12-05,36.92
2011-12-06,36.93
2011-12-07,37.13
2011-12-08,36.1
2011-12-09,37.03
2011-12-12,36.58
2011-12-13,36.23
2011-12-14,35.45
2011-12-15,35.63
2011-12-16,35.73
2011-12-19,35.13
2011-12-20,36.29
2011-12-21,36.08
2011-12-22,36.22
2011-12-23,36.55
2011-12-27,36.24
2011-12-28,35.91
2011-12-29,36.97
2011-12-30,37.11
2012-01-03,37.3
2012-01-04,37.41
2012-01-05,38.09
2012-01-06,38.0
2012-01-09,38.09
2012-01-10,38.63
2012-01-11,38.62
2012-01-12,38.86
2012-01-13,38.87
2012-01-17,39.11
2012-01-18,39.6
