Date,Close
2007-10-10,28.6
2007-10-11,28.84
2007-10-12,29.4
2007-10-15,29.29
2007-10-16,28.84
2007-10-17,28.65
2007-10-18,28.67
2007-10-19,28.29
2007-10-22,28.26
2007-10-23,28.25
2007-10-24,28.08
2007-10-25,27.97
2007-10-26,28.25
2007-10-29,28.28
2007-10-30,28.49
2007-10-31,29.01
2007-11-01,28.16
2007-11-02,27.97
2007-11-05,27.43
2007-11-06,27.77
2007-11-07,26.74
2007-11-08,26.69
2007-11-09,26.41
2007-11-12,25.96
2007-11-13,26.65
2007-11-14,26.25
2007-11-15,25.78
2007-11-16,25.83
2007-11-19,25.6
2007-11-20,25.75
2007-11-21,25.4
2007-11-23,25.5
2007-11-26,25.03
2007-11-27,25.51
2007-11-28,25.94
2007-11-29,26.14
2007-11-30,26.24
2007-12-03,26.06
2007-12-04,25.71
2007-12-05,26.44
2007-12-06,26.65
2007-12-07,26.64
2007-12-10,26.73
2007-12-11,26.17
2007-12-12,26.13
2007-12-13,26.1
2007-12-14,25.6
2007-12-17,25.25
2007-12-18,25.54
2007-12-19,25.16
2007-12-20,25.23
2007-12-21,25.76
2007-12-24,25.89
2007-12-26,25.14
2007-12-27,24.65
2007-12-28,24.76
2007-12-31,24.58
2008-01-02,23.57
2008-01-03,22.45
2008-01-04,21.88
2008-01-07,21.74
2008-01-08,20.94
2008-01-09,20.18
2008-01-10,20.59
2008-01-11,20.43
2008-01-14,20.21
2008-01-15,19.43
2008-01-16,19.5
2008-01-17,19.32
2008-01-18,19.53
2008-01-22,19.18
2008-01-23,19.12
2008-01-24,19.48
2008-01-25,19.7
2008-01-28,19.82
2008-01-29,20.21
2008-01-30,20.19
2008-01-31,21.03
2008-02-01,20.94
2008-02-04,20.91
2008-02-05,22.17
2008-02-06,21.5
2008-02-07,21.65
2008-02-08,21.7
2008-02-11,22.07
2008-02-12,21.95
2008-02-13,22.31
2008-02-14,22.09
2008-02-15,22.31
2008-02-19,22.32
2008-02-20,22.57
2008-02-21,22.22
2008-02-22,22.45
2008-02-25,22.7
2008-02-26,22.86
2008-02-27,23.13
2008-02-28,22.18
2008-02-29,21.59
2008-03-03,21.48
2008-03-04,21.7
2008-03-05,21.72
2008-03-06,21.34
2008-03-07,20.62
2008-03-10,20.49
2008-03-11,20.9
2008-03-12,20.74
2008-03-13,20.37
2008-03-14,20.43
2008-03-17,19.8
2008-03-18,20.29
2008-03-19,20.03
2008-03-20,20.27
2008-03-24,21.09
2008-03-25,20.66
2008-03-26,20.51
2008-03-27,20.26
2008-03-28,20.27
2008-03-31,20.27
2008-04-01,20.95
2008-04-02,21.01
2008-04-03,20.71
2008-04-04,20.5
2008-04-07,20.62
2008-04-08,20.79
2008-04-09,20.66
2008-04-10,20.8
2008-04-11,20.5
2008-04-14,20.62
2008-04-15,20.64
2008-04-16,21.11
2008-04-17,21.14
2008-04-18,21.92
2008-04-21,21.73
2008-04-22,21.04
2008-04-23,21.51
2008-04-24,22.0
2008-04-25,21.98
2008-04-28,21.94
2008-04-29,22.02
2008-04-30,21.66
2008-05-01,22.45
2008-05-02,22.34
2008-05-05,22.35
2008-05-06,22.35
2008-05-07,21.99
2008-05-08,21.77
2008-05-09,21.63
2008-05-12,23.57
2008-05-13,22.87
2008-05-14,23.37
2008-05-15,23.69
2008-05-16,23.58
2008-05-19,23.72
2008-05-20,23.42
2008-05-21,23.36
2008-05-22,23.94
2008-05-23,23.8
2008-05-27,24.15
2008-05-28,24.11
2008-05-29,24.42
2008-05-30,24.42
2008-06-02,23.88
2008-06-03,24.14
2008-06-04,23.9
2008-06-05,24.27
2008-06-06,24.3
2008-06-09,23.74
2008-06-10,23.7
2008-06-11,23.53
2008-06-12,23.21
2008-06-13,23.75
2008-06-16,23.66
2008-06-17,23.67
2008-06-18,23.72
2008-06-19,24.06
2008-06-20,23.74
2008-06-23,23.79
2008-06-24,23.49
2008-06-25,23.92
2008-06-26,23.36
2008-06-27,23.28
2008-06-30,23.27
2008-07-01,23.45
2008-07-02,23.53
2008-07-03,23.81
2008-07-07,23.82
2008-07-08,24.16
2008-07-09,23.78
2008-07-10,23.68
2008-07-11,23.04
2008-07-14,22.05
2008-07-15,21.99
2008-07-16,22.51
2008-07-17,23.05
2008-07-18,22.95
2008-07-21,22.83
2008-07-22,23.62
2008-07-23,24.26
2008-07-24,23.17
2008-07-25,23.27
2008-07-28,22.81
2008-07-29,23.43
2008-07-30,23.91
2008-07-31,23.53
2008-08-01,23.31
2008-08-04,23.17
2008-08-05,23.74
2008-08-06,22.73
2008-08-07,22.63
2008-08-08,23.11
2008-08-11,22.74
2008-08-12,23.04
2008-08-13,23.7
2008-08-14,24.35
2008-08-15,24.08
2008-08-18,23.65
2008-08-19,23.13
2008-08-20,23.19
2008-08-21,23.48
2008-08-22,23.82
2008-08-25,23.5
2008-08-26,23.41
2008-08-27,23.57
2008-08-28,23.93
2008-08-29,23.37
2008-09-02,22.81
2008-09-03,22.61
2008-09-04,22.02
2008-09-05,21.97
2008-09-08,22.59
2008-09-09,21.92
2008-09-10,22.13
2008-09-11,22.28
2008-09-12,22.41
2008-09-15,21.76
2008-09-16,21.69
2008-09-17,20.45
2008-09-18,21.17
2008-09-19,21.63
2008-09-22,20.73
2008-09-23,20.49
2008-09-24,20.65
2008-09-25,20.96
2008-09-26,20.97
2008-09-29,19.65
2008-09-30,19.97
2008-10-01,19.88
2008-10-02,19.21
2008-10-03,18.34
2008-10-06,17.29
2008-10-07,16.52
2008-10-08,16.17
2008-10-09,15.24
2008-10-10,14.7
2008-10-13,16.13
2008-10-14,16.67
2008-10-15,15.58
2008-10-16,16.16
2008-10-17,15.7
2008-10-20,16.4
2008-10-21,15.94
2008-10-22,13.69
2008-10-23,13.81
2008-10-24,13.72
2008-10-27,13.49
2008-10-28,14.98
2008-10-29,13.9
2008-10-30,14.21
2008-10-31,14.98
2008-11-03,15.75
2008-11-04,16.38
2008-11-05,15.43
2008-11-06,14.8
2008-11-07,15.26
2008-11-10,15.15
2008-11-11,14.62
2008-11-12,13.9
2008-11-13,15.19
2008-11-14,14.17
2008-11-17,13.83
2008-11-18,13.89
2008-11-19,13.02
2008-11-20,12.13
2008-11-21,12.92
2008-11-24,13.21
2008-11-25,13.39
2008-11-26,13.42
2008-11-28,13.84
2008-12-01,12.66
2008-12-02,13.74
2008-12-03,14.17
2008-12-04,13.68
2008-12-05,14.32
2008-12-08,15.02
2008-12-09,14.86
2008-12-10,15.16
2008-12-11,15.09
2008-12-12,15.57
2008-12-15,15.46
2008-12-16,16.09
2008-12-17,16.28
2008-12-18,16.77
2008-12-19,16.47
2008-12-22,16.27
2008-12-23,15.66
2008-12-24,15.81
2008-12-26,16.12
2008-12-29,16.56
2008-12-30,16.84
2008-12-31,17.46
2009-01-02,18.43
2009-01-05,18.66
2009-01-06,19.64
2009-01-07,18.82
2009-01-08,18.28
2009-01-09,18.06
2009-01-12,17.92
2009-01-13,18.54
2009-01-14,17.74
2009-01-15,18.21
2009-01-16,18.37
2009-01-20,17.48
2009-01-21,18.21
2009-01-22,18.23
2009-01-23,17.86
2009-01-26,18.23
2009-01-27,18.78
2009-01-28,19.11
2009-01-29,18.29
2009-01-30,18.3
2009-02-02,18.7
2009-02-03,19.11
2009-02-04,18.88
2009-02-05,19.27
2009-02-06,20.08
2009-02-09,20.01
2009-02-10,19.29
2009-02-11,20.02
2009-02-12,19.73
2009-02-13,19.66
2009-02-17,18.86
2009-02-18,18.82
2009-02-19,18.31
2009-02-20,18.2
2009-02-23,17.48
2009-02-24,17.85
2009-02-25,17.4
2009-02-26,17.12
2009-02-27,17.26
2009-03-02,16.99
2009-03-03,16.97
2009-03-04,18.0
2009-03-05,16.98
2009-03-06,16.32
2009-03-09,15.94
2009-03-10,16.21
2009-03-11,16.53
2009-03-12,17.42
2009-03-13,17.58
2009-03-16,17.08
2009-03-17,17.54
2009-03-18,17.96
2009-03-19,17.6
2009-03-20,17.33
2009-03-23,18.58
2009-03-24,18.12
2009-03-25,18.24
2009-03-26,18.78
2009-03-27,18.09
2009-03-30,18.22
2009-03-31,18.3
2009-04-01,18.67
2009-04-02,19.49
2009-04-03,19.95
2009-04-06,19.76
2009-04-07,19.29
2009-04-08,18.89
2009-04-09,19.42
2009-04-13,19.09
2009-04-14,18.74
2009-04-15,18.5
2009-04-16,18.66
2009-04-17,18.87
2009-04-20,18.3
2009-04-21,18.46
2009-04-22,18.31
2009-04-23,18.3
2009-04-24,18.42
2009-04-27,18.35
2009-04-28,18.5
2009-04-29,19.13
2009-04-30,18.36
2009-05-01,18.43
2009-05-04,18.81
2009-05-05,18.77
2009-05-06,18.98
2009-05-07,18.68
2009-05-08,18.62
2009-05-11,18.64
2009-05-12,18.58
2009-05-13,17.96
2009-05-14,18.12
2009-05-15,18.03
2009-05-18,18.49
2009-05-19,18.44
2009-05-20,18.46
2009-05-21,19.85
2009-05-22,19.75
2009-05-26,20.93
2009-05-27,20.79
2009-05-28,20.76
2009-05-29,21.09
2009-06-01,21.93
2009-06-02,21.78
2009-06-03,21.53
2009-06-04,21.72
2009-06-05,21.83
2009-06-08,21.78
2009-06-09,21.71
2009-06-10,21.87
2009-06-11,22.18
2009-06-12,22.35
2009-06-15,21.99
2009-06-16,21.69
2009-06-17,22.07
2009-06-18,22.2
2009-06-19,21.81
2009-06-22,21.2
2009-06-23,21.15
2009-06-24,21.39
2009-06-25,21.52
2009-06-26,21.68
2009-06-29,21.91
2009-06-30,22.01
2009-07-01,22.21
2009-07-02,21.76
2009-07-06,21.71
2009-07-07,21.22
2009-07-08,20.96
2009-07-09,21.19
2009-07-10,21.2
2009-07-13,21.59
2009-07-14,21.73
2009-07-15,22.15
2009-07-16,22.57
2009-07-17,22.55
2009-07-20,22.84
2009-07-21,23.19
2009-07-22,23.07
2009-07-23,23.38
2009-07-24,23.27
2009-07-27,23.27
2009-07-28,23.71
2009-07-29,23.82
2009-07-30,24.09
2009-07-31,23.93
2009-08-03,24.15
2009-08-04,24.22
2009-08-05,24.11
2009-08-06,24.17
2009-08-07,24.57
2009-08-10,24.7
2009-08-11,24.33
2009-08-12,24.82
2009-08-13,24.95
2009-08-14,24.67
2009-08-17,24.11
2009-08-18,24.07
2009-08-19,24.37
2009-08-20,24.28
2009-08-21,24.68
2009-08-24,24.68
2009-08-25,24.81
2009-08-26,24.89
2009-08-27,24.72
2009-08-28,24.68
2009-08-31,24.27
2009-09-01,23.78
2009-09-02,23.53
2009-09-03,23.82
2009-09-04,24.12
2009-09-08,24.2
2009-09-09,24.52
2009-09-10,24.84
2009-09-11,25.28
2009-09-14,25.77
2009-09-15,25.74
2009-09-16,26.3
2009-09-17,25.96
2009-09-18,26.03
2009-09-21,25.9
2009-09-22,25.83
2009-09-23,25.69
2009-09-24,25.43
2009-09-25,25.23
2009-09-28,26.43
2009-09-29,26.46
2009-09-30,26.19
2009-10-01,25.53
2009-10-02,25.21
2009-10-05,25.46
2009-10-06,25.72
2009-10-07,25.62
2009-10-08,26.06
2009-10-09,26.09
2009-10-12,26.19
2009-10-13,26.19
2009-10-14,27.02
2009-10-15,26.57
2009-10-16,26.37
2009-10-19,26.66
2009-10-20,26.36
2009-10-21,26.19
2009-10-22,26.39
2009-10-23,25.73
2009-10-26,25.55
2009-10-27,25.38
2009-10-28,24.95
2009-10-29,25.47
2009-10-30,25.19
2009-11-02,25.26
2009-11-03,25.43
2009-11-04,25.56
2009-11-05,26.18
2009-11-06,26.13
2009-11-09,26.9
2009-11-10,26.73
2009-11-11,27.13
2009-11-12,26.78
2009-11-13,26.81
2009-11-16,27.33
2009-11-17,27.4
2009-11-18,27.32
2009-11-19,27.06
2009-11-20,26.99
2009-11-23,27.49
2009-11-24,27.41
2009-11-25,27.53
2009-11-27,26.96
2009-11-30,27.48
2009-12-01,27.6
2009-12-02,27.69
2009-12-03,27.39
2009-12-04,27.67
2009-12-07,27.64
2009-12-08,27.35
2009-12-09,27.51
2009-12-10,27.68
2009-12-11,27.71
2009-12-14,28.05
2009-12-15,27.85
2009-12-16,28.03
2009-12-17,27.76
2009-12-18,27.67
2009-12-21,27.89
2009-12-22,28.24
2009-12-23,28.63
2009-12-24,28.79
2009-12-28,28.88
2009-12-29,28.79
2009-12-30,28.87
2009-12-31,28.58
2010-01-04,28.69
2010-01-05,28.68
2010-01-06,28.78
2010-01-07,28.49
2010-01-08,28.42
2010-01-11,28.24
2010-01-12,27.94
2010-01-13,28.23
2010-01-14,28.32
2010-01-15,27.8
2010-01-19,28.32
2010-01-20,28.07
2010-01-21,27.32
2010-01-22,26.45
2010-01-25,26.43
2010-01-26,26.2
2010-01-27,26.05
2010-01-28,25.9
2010-01-29,25.49
2010-02-01,26.09
2010-02-02,26.36
2010-02-03,26.27
2010-02-04,25.48
2010-02-05,25.52
2010-02-08,25.68
2010-02-09,26.08
2010-02-10,25.9
2010-02-11,25.95
2010-02-12,25.47
2010-02-16,25.93
2010-02-17,25.86
2010-02-18,25.98
2010-02-19,26.06
2010-02-22,25.98
2010-02-23,25.92
2010-02-24,25.78
2010-02-25,25.54
2010-02-26,25.73
2010-03-01,26.06
2010-03-02,26.11
2010-03-03,25.99
2010-03-04,25.83
2010-03-05,26.31
2010-03-08,26.41
2010-03-09,26.48
2010-03-10,26.61
2010-03-11,26.63
2010-03-12,26.55
2010-03-15,26.62
2010-03-16,26.66
2010-03-17,27.02
2010-03-18,27.05
2010-03-19,27.11
2010-03-22,27.34
2010-03-23,27.54
2010-03-24,27.27
2010-03-25,27.23
2010-03-26,27.12
2010-03-29,27.31
2010-03-30,27.32
2010-03-31,27.07
2010-04-01,26.95
2010-04-05,26.85
2010-04-06,26.77
2010-04-07,26.71
2010-04-08,26.66
2010-04-09,27.08
2010-04-12,27.24
2010-04-13,27.28
2010-04-14,27.59
2010-04-15,27.67
2010-04-16,27.42
2010-04-19,27.25
2010-04-20,27.43
2010-04-21,27.46
2010-04-22,27.49
2010-04-23,27.63
2010-04-26,27.53
2010-04-27,26.89
2010-04-28,26.57
2010-04-29,26.69
2010-04-30,26.03
2010-05-03,25.79
2010-05-04,25.34
2010-05-05,25.32
2010-05-06,24.97
2010-05-07,24.63
2010-05-10,25.42
2010-05-11,25.28
2010-05-12,25.75
2010-05-13,25.47
2010-05-14,24.77
2010-05-17,24.78
2010-05-18,24.51
2010-05-19,24.4
2010-05-20,23.79
2010-05-21,24.71
2010-05-24,24.25
2010-05-25,23.96
2010-05-26,24.12
2010-05-27,24.76
2010-05-28,24.84
2010-06-01,23.82
2010-06-02,24.62
2010-06-03,24.97
2010-06-04,23.74
2010-06-07,23.52
2010-06-08,23.84
2010-06-09,23.81
2010-06-10,24.56
2010-06-11,24.46
2010-06-14,24.39
2010-06-15,24.94
2010-06-16,25.04
2010-06-17,25.34
2010-06-18,25.1
2010-06-21,24.97
2010-06-22,24.55
2010-06-23,24.37
2010-06-24,23.78
2010-06-25,23.8
2010-06-28,23.6
2010-06-29,22.63
2010-06-30,22.48
2010-07-01,22.17
2010-07-02,21.91
2010-07-06,21.71
2010-07-07,22.48
2010-07-08,22.53
2010-07-09,22.69
2010-07-12,22.79
2010-07-13,23.36
2010-07-14,23.2
2010-07-15,23.21
2010-07-16,22.51
2010-07-19,22.9
2010-07-20,22.94
2010-07-21,22.42
2010-07-22,23.05
2010-07-23,23.24
2010-07-26,23.26
2010-07-27,23.05
2010-07-28,23.0
2010-07-29,22.44
2010-07-30,22.52
2010-08-02,23.04
2010-08-03,22.87
2010-08-04,23.01
2010-08-05,23.04
2010-08-06,22.88
2010-08-09,23.14
2010-08-10,23.07
2010-08-11,21.8
2010-08-12,21.11
2010-08-13,20.89
2010-08-16,20.99
2010-08-17,21.07
2010-08-18,21.05
2010-08-19,20.87
2010-08-20,20.88
2010-08-23,20.44
2010-08-24,20.09
2010-08-25,19.92
2010-08-26,19.93
2010-08-27,20.26
2010-08-30,19.96
2010-08-31,19.78
2010-09-01,20.7
2010-09-02,20.85
2010-09-03,21.12
2010-09-07,20.72
2010-09-08,20.8
2010-09-09,20.73
2010-09-10,21.3
2010-09-13,21.31
2010-09-14,21.28
2010-09-15,21.48
2010-09-16,21.45
2010-09-17,21.67
2010-09-20,22.12
2010-09-21,22.19
2010-09-22,22.0
2010-09-23,22.07
2010-09-24,22.55
2010-09-27,22.44
2010-09-28,22.78
2010-09-29,22.79
2010-09-30,22.85
2010-10-01,22.72
2010-10-04,22.53
2010-10-05,23.05
2010-10-06,22.87
2010-10-07,22.8
2010-10-08,23.04
2010-10-11,23.15
2010-10-12,23.36
2010-10-13,23.64
2010-10-14,23.34
2010-10-15,24.54
2010-10-18,24.85
2010-10-19,24.32
2010-10-20,24.51
2010-10-21,24.53
2010-10-22,24.74
2010-10-25,24.6
2010-10-26,24.62
2010-10-27,24.38
2010-10-28,24.51
2010-10-29,24.37
2010-11-01,24.3
2010-11-02,24.66
2010-11-03,24.43
2010-11-04,24.67
2010-11-05,24.71
2010-11-08,24.33
2010-11-09,24.24
2010-11-10,24.03
2010-11-11,23.54
2010-11-12,23.28
2010-11-15,23.13
2010-11-16,22.77
2010-11-17,22.69
2010-11-18,22.96
2010-11-19,22.85
2010-11-22,22.86
2010-11-23,22.51
2010-11-24,22.82
2010-11-26,22.65
2010-11-29,22.41
2010-11-30,22.17
2010-12-01,23.08
2010-12-02,23.23
2010-12-03,23.4
2010-12-06,23.38
2010-12-07,23.39
2010-12-08,23.5
2010-12-09,23.35
2010-12-10,23.4
2010-12-13,23.31
2010-12-14,24.3
2010-12-15,24.17
2010-12-16,24.02
2010-12-17,24.05
2010-12-20,23.82
2010-12-21,23.98
2010-12-22,24.28
2010-12-23,24.35
2010-12-27,24.58
2010-12-28,24.59
2010-12-29,24.57
2010-12-30,24.64
2010-12-31,24.64
2011-01-03,25.26
2011-01-04,25.26
2011-01-05,25.36
2011-01-06,25.65
2011-01-07,25.86
2011-01-10,25.79
2011-01-11,25.92
2011-01-12,26.1
2011-01-13,26.16
2011-01-14,26.41
2011-01-18,26.67
2011-01-19,26.33
2011-01-20,26.31
2011-01-21,26.35
2011-01-24,26.58
2011-01-25,26.73
2011-01-26,26.68
2011-01-27,26.91
2011-01-28,26.06
2011-01-31,26.48
2011-02-01,26.99
2011-02-02,27.13
2011-02-03,27.63
2011-02-04,27.7
2011-02-07,27.93
2011-02-08,28.09
2011-02-09,24.06
2011-02-10,23.9
2011-02-11,23.81
2011-02-14,23.68
2011-02-15,23.54
2011-02-16,23.92
2011-02-17,24.08
2011-02-18,24.31
2011-02-22,23.57
2011-02-23,23.52
2011-02-24,23.59
2011-02-25,24.14
2011-02-28,23.91
2011-03-01,23.5
2011-03-02,23.77
2011-03-03,24.09
2011-03-04,23.72
2011-03-07,23.47
2011-03-08,23.84
2011-03-09,23.89
2011-03-10,23.44
2011-03-11,23.7
2011-03-14,23.24
2011-03-15,23.14
2011-03-16,22.75
2011-03-17,23.03
2011-03-18,23.49
2011-03-21,24.14
2011-03-22,23.87
2011-03-23,24.02
2011-03-24,24.3
2011-03-25,24.43
2011-03-28,24.09
2011-03-29,24.29
2011-03-30,24.33
2011-03-31,24.21
2011-04-01,24.53
2011-04-04,24.54
2011-04-05,24.63
2011-04-06,24.71
2011-04-07,24.75
2011-04-08,24.62
2011-04-11,24.44
2011-04-12,24.2
2011-04-13,24.3
2011-04-14,24.66
2011-04-15,24.87
2011-04-18,24.55
2011-04-19,24.69
2011-04-20,24.51
2011-04-21,24.41
2011-04-25,24.55
2011-04-26,24.67
2011-04-27,25.11
2011-04-28,25.23
2011-04-29,25.33
2011-05-02,25.11
2011-05-03,21.87
2011-05-04,21.84
2011-05-05,21.6
2011-05-06,21.62
2011-05-09,21.71
2011-05-10,22.35
2011-05-11,21.99
2011-05-12,22.38
2011-05-13,22.19
2011-05-16,21.88
2011-05-17,22.07
2011-05-18,22.11
2011-05-19,22.04
2011-05-20,22.15
2011-05-23,21.66
2011-05-24,21.61
2011-05-25,21.9
2011-05-26,19.07
2011-05-27,19.89
2011-05-31,19.82
2011-06-01,19.5
2011-06-02,19.47
2011-06-03,19.11
2011-06-06,18.82
2011-06-07,18.88
2011-06-08,18.72
2011-06-09,19.07
2011-06-10,18.72
2011-06-13,18.83
2011-06-14,19.12
2011-06-15,18.98
2011-06-16,19.1
2011-06-17,19.13
2011-06-20,19.15
2011-06-21,19.43
2011-06-22,19.01
2011-06-23,18.73
2011-06-24,18.43
2011-06-27,18.47
2011-06-28,18.48
2011-06-29,18.6
2011-06-30,18.86
2011-07-01,19.06
2011-07-05,18.92
2011-07-06,18.91
2011-07-07,19.01
2011-07-08,18.79
2011-07-11,18.44
2011-07-12,18.39
2011-07-13,18.29
2011-07-14,18.24
2011-07-15,18.21
2011-07-18,18.02
2011-07-19,18.36
2011-07-20,18.47
2011-07-21,18.82
2011-07-22,18.84
2011-07-25,18.32
2011-07-26,18.23
2011-07-27,17.64
2011-07-28,17.56
2011-07-29,17.53
2011-08-01,17.11
2011-08-02,16.89
2011-08-03,16.76
2011-08-04,16.35
2011-08-05,16.64
2011-08-08,15.32
2011-08-09,15.88
2011-08-10,14.03
2011-08-11,14.59
2011-08-12,14.53
2011-08-15,14.94
2011-08-16,14.86
2011-08-17,14.75
2011-08-18,14.05
2011-08-19,13.37
2011-08-22,13.77
2011-08-23,14.42
2011-08-24,14.58
2011-08-25,14.07
2011-08-26,14.32
2011-08-29,15.1
2011-08-30,15.32
2011-08-31,15.23
2011-09-01,14.86
2011-09-02,14.2
2011-09-06,13.74
2011-09-07,14.51
2011-09-08,14.12
2011-09-09,13.73
2011-09-12,13.86
2011-09-13,14.0
2011-09-14,14.06
2011-09-15,14.33
2011-09-16,14.55
2011-09-19,14.21
2011-09-20,13.98
2011-09-21,13.39
2011-09-22,12.93
2011-09-23,12.94
2011-09-26,13.52
2011-09-27,13.85
2011-09-28,13.43
2011-09-29,13.73
2011-09-30,13.34
2011-10-03,13.22
2011-10-04,13.6
2011-10-05,13.96
2011-10-06,14.37
2011-10-07,14.2
2011-10-10,14.78
2011-10-11,14.81
2011-10-12,15.1
2011-10-13,14.93
2011-10-14,15.2
2011-10-17,14.7
2011-10-18,14.96
2011-10-19,14.59
2011-10-20,14.54
2011-10-21,14.92
2011-10-24,15.35
2011-10-25,15.0
2011-10-26,15.21
2011-10-27,16.3
2011-10-28,16.12
2011-10-31,15.63
2011-11-01,14.86
2011-11-02,15.07
2011-11-03,16.1
2011-11-04,16.1
2011-11-07,16.04
2011-11-08,16.38
2011-11-09,13.86
2011-11-10,12.54
2011-11-11,13.16
2011-11-14,12.65
2011-11-15,13.08
2011-11-16,12.83
2011-11-17,12.49
2011-11-18,12.52
2011-11-21,12.34
2011-11-22,12.17
2011-11-23,11.43
2011-11-25,11.39
2011-11-28,11.6
2011-11-29,11.58
2011-11-30,12.14
2011-12-01,12.28
2011-12-02,12.26
2011-12-05,12.73
2011-12-06,12.59
2011-12-07,12.69
2011-12-08,12.43
2011-12-09,12.89
2011-12-12,12.54
2011-12-13,12.39
2011-12-14,12.39
2011-12-15,12.65
2011-12-16,12.88
2011-12-19,12.42
2011-12-20,13.16
2011-12-21,12.75
2011-12-22,13.01
2011-12-23,13.16
2011-12-27,11.97
2011-12-28,11.8
2011-12-29,11.76
2011-12-30,11.77
2012-01-03,12.18
2012-01-04,12.17
2012-01-05,12.08
2012-01-06,11.69
2012-01-09,11.61
2012-01-10,12.13
2012-01-11,12.21
2012-01-12,12.36
2012-01-13,12.0
2012-01-17,12.27
2012-01-18,12.68
